"id","name","city","country_id/id"
"partner_83OR","Tamarack Springs Ranch Airport","Lostine","base.us"
"partner_83PA","Mmc Heliport","Jeannette","base.us"
"partner_83PN","Wpxi-Tv Television Hill Heliport","Pittsburgh","base.us"
"partner_83Q","Port of Poulsbo Marina Moorage Seaplane Base","Poulsbo","base.us"
"partner_83R","Glen Beicker Ranch Airport","Seguin","base.us"
"partner_83TA","Rainbow Field","Purdon","base.us"
"partner_83TE","K Bar Ranch Airport","Sabinal","base.us"
"partner_83TS","Moore Ranch Airport","Gordon","base.us"
"partner_83TX","Texas A And M Flight Test Station Airport","Bryan","base.us"
"partner_83V","Upton Municipal Airport","Upton","base.us"
"partner_83VA","Medical Heliport","Williamsburg","base.us"
"partner_83WA","Darcy's Air Strip","Walla Walla","base.us"
"partner_83WI","Jones Airport","Dorchester","base.us"
"partner_83XS","Ball Park Heliport","Houston","base.us"
"partner_84AK","T-Time Heliport","Wasilla","base.us"
"partner_84AL","Blessings Landing Air Ranch","Pinckard","base.us"
"partner_84C","Valhalla Airport","North Cape","base.us"
"partner_84CA","Beverly Center Heliport","Los Angeles","base.us"
"partner_84CL","Century City Heliport","Los Angeles","base.us"
"partner_84CO","Rampart Heliport","Castle Rock","base.us"
"partner_84FD","North Port Ems Heliport","North Port","base.us"
"partner_84FL","Capeletti Heliport","Hialeah","base.us"
"partner_84G","Cobo Hall Heliport","Detroit","base.us"
"partner_84GA","Screven Ems Heliport","Sylvania","base.us"
"partner_84ID","Shetler'S Heliport","Twin Falls","base.us"
"partner_84IL","Rossi's Farm Airport","Minooka","base.us"
"partner_84IN","Kosciusko Community Hospital Heliport","Warsaw","base.us"
"partner_84IS","Passavant Area Hospital Heliport","Jacksonville","base.us"
"partner_84K","Meyers Chuck Seaplane Base","Meyers Chuck","base.us"
"partner_84KY","Greene County Parachute Center Airport","Bardstown","base.us"
"partner_84L","Norwalk Sheriff Station Heliport","Norwalk","base.us"
"partner_84LA","Touchstone Ridge Ultralightport","Haughton","base.us"
"partner_84ME","Cowboys Air Ranch Airport","Forest Township","base.us"
"partner_84MI","Timbers Sky Camp Airport","South Branch","base.us"
"partner_84MN","Nielsville Airport","Nielsville","base.us"
"partner_84MO","Holiday Inn Westport Heliport","St Louis","base.us"
"partner_84MT","Shimmon Airport","Corvallis","base.us"
"partner_84NC","Rooster Field","Cameron","base.us"
"partner_84ND","Kyllo Airport","Mc Canna","base.us"
"partner_84NJ","Edison Square Heliport","Edison","base.us"
"partner_84NK","St. Luke's Cornwall Hospital Heliport","Cornwall","base.us"
"partner_84NM","Nalda Ranch Airport","Pie Town","base.us"
"partner_84NR","Dupree Willow Heliport","Fuquay-Varina","base.us"
"partner_84NY","Skyview Airport","Rush","base.us"
"partner_84OH","Hanshell Flying Apple Airport","Octa","base.us"
"partner_84OI","Grant Lifeflight 2 Heliport","Wellston","base.us"
"partner_84OK","Collier Farms Airport","Taloga","base.us"
"partner_84OL","Cotton Field","Broken Arrow","base.us"
"partner_84OR","B Bar Ranch Airport","Selma","base.us"
"partner_84PA","Ged Heliport","Birdsboro","base.us"
"partner_84PN","Draco STOLport","Stewartstown","base.us"
"partner_84TA","Allied Northborough Heliport","Houston","base.us"
"partner_84TE","W4 Ranch Airport","Morgan","base.us"
"partner_84TS","Tourist Ride Services Heliport","Galveston","base.us"
"partner_84TX","Camp Longhorn Airport","Buchanan Dam","base.us"
"partner_84U","Butte Aero Heliport","Butte","base.us"
"partner_84VA","Cia Headquarters Heliport","Langley","base.us"
"partner_84WA","D and B Airpark","Elma","base.us"
"partner_84WI","Lutheran Hospital - La Crosse Heliport","La Crosse","base.us"
"partner_84WY","Moore Ranch Airport","Douglas","base.us"
"partner_84XS","Lang Ranch Airport","Mountain Home","base.us"
"partner_84Y","Bloomfield Municipal Airport","Bloomfield","base.us"
"partner_85AK","Marion Seaplane Base","Big Lake","base.us"
"partner_85B","Shin Pond Seaplane Base","Patten","base.us"
"partner_85CA","Redwood Coast Medical Services Heliport","Gualala","base.us"
"partner_85CO","Anderson Heliport","Niwot","base.us"
"partner_85FA","North Exuma Airport","Deland","base.us"
"partner_85FD","AdventHealth Kissimmee Heliport","Kissimmee","base.us"
"partner_85FL","Thomas Farms Airport","Jay","base.us"
"partner_85GA","Aiken Field","Talmo","base.us"
"partner_85IA","Henry Airport","Floyd","base.us"
"partner_85IL","Durbin Airport","Sullivan","base.us"
"partner_85IN","Leak Airport","Tab","base.us"
"partner_85KS","Sanders Airport","Winchester","base.us"
"partner_85KY","Deer Run Airpark","New Castle","base.us"
"partner_85LA","Transco Kaplan Heliport","Kaplan","base.us"
"partner_85LL","Wormley Airport","Oswego","base.us"
"partner_85MA","Lahey Clinic Heliport","Burlington","base.us"
"partner_85MI","Dewind Field","Zeeland","base.us"
"partner_85MN","Christison Airport","Plainview","base.us"
"partner_85MO","Willhite Airport","Swedeborg","base.us"
"partner_85N","Hollands International Field","Newfane","base.us"
"partner_85NC","Reagans Roost Ultralightport","Whittier","base.us"
"partner_85NE","Meyers Freedom Flight Hardy Airport","Hardy","base.us"
"partner_85NJ","Webcraft Heliport","North Brunswick","base.us"
"partner_85NM","Playas Medical Building Heliport","Playas","base.us"
"partner_85NY","High Acres Airport","Sardinia","base.us"
"partner_85OH","Tounshendeaux Airport","West Farmington","base.us"
"partner_85OI","Children's Hospital Heliport","Akron","base.us"
"partner_85OK","Red Stevenson Property Heliport","Tijuana","base.us"
"partner_85OL","Huscher Field","Cache","base.us"
"partner_85OR","Allen's Airstrip","Bly","base.us"
"partner_85PA","Krumenacker Airport","Carrolltown","base.us"
"partner_85PN","Kiski Airport","Vandergrift","base.us"
"partner_85TA","J-Bar Ranch Airport","Collinsville","base.us"
"partner_85TE","Old Kingsbury Aerodrome","Kingsbury","base.us"
"partner_85TS","Airbus Helicopter Heliport","Grand Prairie","base.us"
"partner_85TX","Rutherford Ranch Airport","Buda","base.us"
"partner_85U","Soldier Bar US Forest Service Airport","Soldier Bar","base.us"
"partner_85V","Ganado Airport","Ganado","base.us"
"partner_85VA","Land's End Seaplane Base","Reedville","base.us"
"partner_85WA","Scott Seed Farm Airport","Pomeroy","base.us"
"partner_85WI","Cub Bear Airport","Emerald","base.us"
"partner_85XS","Marine Consultants Inc Heliport","Houston","base.us"
"partner_86AK","Hoppe'S Seaplane Base","Big Lake","base.us"
"partner_86AR","Goacher Airport","Lonoke","base.us"
"partner_86CA","Valley Medical Center Heliport","Fresno","base.us"
"partner_86CL","Ernst Field","Hemet","base.us"
"partner_86CN","Mercy Medical Center Merced Heliport","Merced","base.us"
"partner_86CO","Lazy W Airport","Berthoud","base.us"
"partner_86FD","Country Landings Airport","Bell","base.us"
"partner_86FL","Lake Shore Hospital Heliport","Lake City","base.us"
"partner_86GA","Flying G Ranch Airport","Tunnel Hill","base.us"
"partner_86IL","Sharp Airport","Bethany","base.us"
"partner_86IN","Washington County Hospital Heliport","Salem","base.us"
"partner_86IS","Michael Pfister Airport","Roanoke","base.us"
"partner_86KS","Weiss Airport","Spring Hill","base.us"
"partner_86KY","Hornback Airport","Hodgenville","base.us"
"partner_86LA","Spring Airport","Kentwood","base.us"
"partner_86MI","Downwind Acres Airport","Willis","base.us"
"partner_86MN","Minn D O T Heliport","Rochester","base.us"
"partner_86MO","Bothwell Regional Health Center Heliport","Sedalia","base.us"
"partner_86NC","Craig Craft Airport","Hertford","base.us"
"partner_86NE","Orum Aerodrome","Blair","base.us"
"partner_86NJ","Hercules Inc. Heliport","Sayerville","base.us"
"partner_86NY","East Farm Heliport","Head Of The Harbor","base.us"
"partner_86OH","Westfield Airport","Westfield Center","base.us"
"partner_86OI","Belcan Heliport","Blue Ash","base.us"
"partner_86OK","St Francis Hospital Vinita Heliport","Vinita","base.us"
"partner_86OR","Amber Glen Business Center Hp Heliport","Beaverton","base.us"
"partner_86PA","7D Farms Heliport","Tipton","base.us"
"partner_86PN","Seesholtz Airport","Bloomsburg","base.us"
"partner_86TA","Slaughter Ranch Airport","Marble Falls","base.us"
"partner_86TE","Matthews Ranch Airport","Santo","base.us"
"partner_86TS","Fairway Farm Airport","San Augustine","base.us"
"partner_86TX","Flying J Airport","Bulverde","base.us"
"partner_86VA","Newport News General Hospital Heliport","Newport News","base.us"
"partner_86WA","Kapowsin Field","Kapowsin","base.us"
"partner_86WI","Bakers Field","Blanchardville","base.us"
"partner_86XS","Gesin Ranches Airport","Sweetwater","base.us"
"partner_87AK","Soloy Strip","Wasilla","base.us"
"partner_87B","Portage Lake Municipal Seaplane Base","Portage Lake","base.us"
"partner_87CA","Swanson Ranch Nr 1 Airport","Hanford","base.us"
"partner_87CL","City National Plaza Heliport","Los Angeles","base.us"
"partner_87CN","Honda of Santa Ana Heliport","Santa Ana","base.us"
"partner_87CO","Young's Strip","Bennett","base.us"
"partner_87FD","Palm Beach Gardens Medical Center Heliport","Palm Beach Gardens","base.us"
"partner_87FL","King Heliport","New Port Richey","base.us"
"partner_87GA","Tanner Medical Center/Villa Rica Heliport","Villa Rica","base.us"
"partner_87IL","Bushby RLA Restricted Landing Area","Minooka","base.us"
"partner_87IN","May's Strip","Walkerton","base.us"
"partner_87IS","Seigfried Halfpap Airport","Quincy","base.us"
"partner_87KS","Holyrood Municipal Airport","Holyrood","base.us"
"partner_87KY","Midwest Communication Heliport","Highland Heights","base.us"
"partner_87LA","Lafayette Hilton Heliport","Lafayette","base.us"
"partner_87ME","High Note Heliport","Sweden","base.us"
"partner_87MI","Ascension Borgess Pipp Hospital Heliport","Plainwell","base.us"
"partner_87MN","Erickson Airport","Roosevelt","base.us"
"partner_87MO","Richters Airport","East Lynne","base.us"
"partner_87N","Southampton Heliport","Southampton","base.us"
"partner_87NC","Angier (C A G Farms) Airport","Angier","base.us"
"partner_87NE","Knox Landing Airport","York","base.us"
"partner_87NJ","Shore Memorial Hospital Heliport","Somers Point","base.us"
"partner_87OH","Mundron Field","Fayette","base.us"
"partner_87OI","Lake Air Ranch Airport","Norwalk","base.us"
"partner_87OK","Wagoner Community Hospital Heliport","Wagoner","base.us"
"partner_87OR","Moondance Ranch Airport","Beatty","base.us"
"partner_87PA","Waltman Airport","Chicora","base.us"
"partner_87TA","Cielo Grande Ranch Airport","Mountain Home","base.us"
"partner_87TE","Rose Field Airport","Needville","base.us"
"partner_87TS","Star Houston Heliport","Houston","base.us"
"partner_87TX","Porter Ranch Airport","Burnell","base.us"
"partner_87VA","Cottonwood Farm Airport","Crozet","base.us"
"partner_87WA","Trios Women & Childrens Hospital Heliport","Kennewick","base.us"
"partner_87WI","Quale Airport","Cottage Grove","base.us"
"partner_87XS","Cinco B Ranch Airport","Medina","base.us"
"partner_88AK","Dutch Landing Strip","Sterling","base.us"
"partner_88AZ","Grapevine Airstrip","Roosevelt","base.us"
"partner_88C","Palmyra Municipal Airport","Palmyra","base.us"
"partner_88CA","Regional Medical Center San Jose H2 Heliport","San Jose","base.us"
"partner_88CL","Park Place Heliport","Irvine","base.us"
"partner_88CO","Tranquila Airport","Yoder","base.us"
"partner_88D","Hinde Airport","Huron","base.us"
"partner_88FA","Tampa Hard Rock Helipad","Tampa","base.us"
"partner_88FD","Bethesda Memorial Hospital Heliport","Boynton Beach","base.us"
"partner_88FL","Sailfish Point Heliport","Sewall's Point","base.us"
"partner_88G","Gradolph Field","Petersburg","base.us"
"partner_88GA","Beaver Creek Airport","Concord","base.us"
"partner_88IL","Mary's Landing Airport","Capron","base.us"
"partner_88IN","Gardner Airport","Boggstown","base.us"
"partner_88IS","Blickhan Lndg Area Airport","Quincy","base.us"
"partner_88KY","Saint Joseph Hospital Heliport","Lexington","base.us"
"partner_88LA","Freebird Field","Lafayette","base.us"
"partner_88LL","Block Airport","Pearl City","base.us"
"partner_88MN","Fox Field","Young America","base.us"
"partner_88MO","Howell Valley Airport","West Plains","base.us"
"partner_88NC","Corriher Field","Salisbury","base.us"
"partner_88ND","Goodman Strip","Milton","base.us"
"partner_88NE","Ensor Field","Johnson","base.us"
"partner_88NV","Black Rock City Airport","Gerlach","base.us"
"partner_88NY","Zelazny Airport","Shelby","base.us"
"partner_88OH","Chippewa Field","Williston","base.us"
"partner_88OI","Akron City Hospital Heliport","Akron","base.us"
"partner_88OK","Hilltop Airport","Stillwater","base.us"
"partner_88OL","Pace Field","Calvin","base.us"
"partner_88OR","Tallman Airport","Lebanon","base.us"
"partner_88PA","Mc Coy Airport","Clinton","base.us"
"partner_88TA","Figure 2 Ranch Airport","Van Horn","base.us"
"partner_88TE","Thunderbird Southwest Airport","La Grange","base.us"
"partner_88TN","Piney Creek Airport","Altamont","base.us"
"partner_88TS","Fort Wolters Helicopters Heliport","Mineral Wells","base.us"
"partner_88TX","Christus Mother Frances Hospital - Sulphur Springs Heliport","Sulphur Springs","base.us"
"partner_88VA","Belmont Farm Airport","Culpeper","base.us"
"partner_88VT","Hawk's Nest Airport","Isle Lamotte","base.us"
"partner_88WA","Personal 500 Sales Co. Heliport","Sumner","base.us"
"partner_88WI","Nicolet Airport","Green Bay","base.us"
"partner_88XS","Bogan & Fontenot Airport","Nome","base.us"
"partner_89AK","Lincoln Village Airpark","Wasilla","base.us"
"partner_89CA","Swanson Ranch Nr 2 Airport","Riverdale","base.us"
"partner_89CL","Elwood Onshore Facility Heliport","Goleta","base.us"
"partner_89CO","Vallery Airport","Wiggins","base.us"
"partner_89D","Kelleys Island Land Field","Kelleys Island","base.us"
"partner_89FD","Tranquility Pad Heliport","Dade City","base.us"
"partner_89FL","Lake Hiawassee Seaplane Base","Orlando","base.us"
"partner_89GE","South Fulton Airport","Palmetto","base.us"
"partner_89IA","Chain Lakes Airpark","Cedar Rapids","base.us"
"partner_89IL","UMC Trauma Center Heliport","Moline","base.us"
"partner_89IN","Milhon Airport","Martinsville","base.us"
"partner_89IS","Voges Airstrip","Red Bud","base.us"
"partner_89KS","Neosho Memorial Regional Hospital Heliport","Chanute","base.us"
"partner_89KY","Clark Regional Medical Center Heliport","Winchester","base.us"
"partner_89LA","Acadiana One Office Bldg Heliport","Lafayette","base.us"
"partner_89LL","Norman Airport","Peotone","base.us"
"partner_89ME","Fox Field","Vassalboro","base.us"
"partner_89MN","Beskar Airport","Taylors Falls","base.us"
"partner_89MO","Bishop's Landing Airport","Westline","base.us"
"partner_89NC","Strickland Field","Fair Bluff","base.us"
"partner_89ND","Poleschook Airport","Minot","base.us"
"partner_89NE","George Airport","Hershey","base.us"
"partner_89NJ","Strawberry Fields Airport","Mays Landing","base.us"
"partner_89NY","Maxson Airfield","Alexandria Bay","base.us"
"partner_89OH","Blanchard Valey Regional Health Center Heliport","Findlay","base.us"
"partner_89OI","Circle C Airport","Berlin Center","base.us"
"partner_89OK","Neversweat Too Airport","Sallisaw","base.us"
"partner_89OR","Mucky Flat Airport","Eagle Point","base.us"
"partner_89PA","Kirschstein Heliport","Murrysville","base.us"
"partner_89TA","Soaring Club of Houston Gliderport","Waller","base.us"
"partner_89TE","Lajitas International Airport","Lajitas","base.us"
"partner_89TN","Edwards Heliport","Johnson City","base.us"
"partner_89TS","Carter Ranch Airport","Oakwood","base.us"
"partner_89TX","Aero-Bee Ranch Airstrip","Burnet","base.us"
"partner_89VA","Hidden River Airport","Edinburg","base.us"
"partner_89WA","Williams Airpatch Airport","Arlington","base.us"
"partner_89WI","Tuschen Airport","Jonesdale","base.us"
"partner_89XS","Joe Rye Heliport","Pearland","base.us"
"partner_89Y","Maidens Airport","Williamston","base.us"
"partner_8A4","Indianapolis Downtown Heliport","Indianapolis","base.us"
"partner_8A7","Twin Lakes Airport","Mocksville","base.us"
"partner_8AK0","Diamond NN Cannery Airport","South Naknek","base.us"
"partner_8AK1","Jacobus Field","Gulkana","base.us"
"partner_8AK2","Carty's Airstrip","Kenai","base.us"
"partner_8AK3","Roland Norton Memorial Airstrip","Selawik","base.us"
"partner_8AK4","Scout Lake Seaplane Base","Sterling","base.us"
"partner_8AK5","Fort Crosby Airport","Trapper Creek","base.us"
"partner_8AK6","Little Susitna Airport","Susitna Station","base.us"
"partner_8AK8","North Cubs Strip Airport","Wasilla","base.us"
"partner_8AK9","Tok 2 Airport","Tok","base.us"
"partner_8AL0","Mitchell Dam Heliport","Clanton","base.us"
"partner_8AL1","Med West-Hoover Heliport","Hoover","base.us"
"partner_8AL2","Charles C Killough Field","Talladega","base.us"
"partner_8AL3","Fricks Field Airport","Boaz","base.us"
"partner_8AL4","Lay Dam Heliport","Jemison","base.us"
"partner_8AL5","Plant Gorgas Heliport","Parrish","base.us"
"partner_8AL6","Air Evac Base 32 Heliport","Scottsboro","base.us"
"partner_8AL8","Woodland Clinic Heliport","Woodland","base.us"
"partner_8AL9","Wiregrass Hospital Heliport","Geneva","base.us"
"partner_8AN6","Isaacson Airport","Medical Lake","base.us"
"partner_8AR0","Hargrove Airport","Stuttgart","base.us"
"partner_8AR1","Totty Field Airport","Oakland","base.us"
"partner_8AZ5","Lizzy Lizard Airport","Portal","base.us"
"partner_8B2","Twin Mountain Airport","Twin Mountain","base.us"
"partner_8C2","Sully Municipal Airport","Sully","base.us"
"partner_8C5","Toledo Municipal Airport","Toledo","base.us"
"partner_8C6","Traer Municipal Airport","Traer","base.us"
"partner_8CA0","Osborne Airport","Victorville","base.us"
"partner_8CA1","Merle Norman Cosmetics (Sylmar) Heliport","Sylmar","base.us"
"partner_8CA2","Auburn Cdf Heliport","Auburn","base.us"
"partner_8CA3","High Hill Ranch Heliport","Camino","base.us"
"partner_8CA4","Sce Eastern Division Heliport","San Bernardino","base.us"
"partner_8CA5","Pines Airpark","Winchester","base.us"
"partner_8CA6","Yucca Valley Service Center Heliport","Yucca Valley","base.us"
"partner_8CA7","Platform Henry Heliport","Carpinteria","base.us"
"partner_8CA8","Wallom Field","Lodi","base.us"
"partner_8CA9","Kgtv-10 Parking Lot Heliport","San Diego","base.us"
"partner_8CL0","Nichols Farms Airport","Palmdale","base.us"
"partner_8CL1","Lake Wohlford Resort Airport","Escondido","base.us"
"partner_8CL2","Lucchetti Ranch Airport","Elk Grove","base.us"
"partner_8CL3","NBC-TV Heliport","Burbank","base.us"
"partner_8CL4","A G Spanos Companies Hq Heliport","Stockton","base.us"
"partner_8CL5","R I Ai Canoga Park B/2 Helistop","Los Angeles","base.us"
"partner_8CL6","Moller Airport","Maxwell","base.us"
"partner_8CL7","Lodi Memorial Hospital Heliport","Lodi","base.us"
"partner_8CL8","United Ca Bank Data Processing Ops Heliport","Los Angeles","base.us"
"partner_8CL9","Bland Field","Kerman","base.us"
"partner_8CO0","Kent Airport","Wiggins","base.us"
"partner_8CO1","Prospect Peak Heliport","Texas Creek","base.us"
"partner_8CO2","William Leon Schawo Airport","Briggsdale","base.us"
"partner_8CO3","Fremont Peak Heliport","Canon City","base.us"
"partner_8CO4","East Moore Field","Byers","base.us"
"partner_8CO5","Widner Airport","Hotchkiss","base.us"
"partner_8CO6","Arkansas Valley Regional Medical Center Heliport","La Junta","base.us"
"partner_8CO7","Colorado Antique Field","Niwot","base.us"
"partner_8CO8","Koenig Airport","Yuma","base.us"
"partner_8CO9","Pine View Airport","Elizabeth","base.us"
"partner_8D4","Paul C. Miller-Sparta Airport","Sparta","base.us"
"partner_8D6","Mc Intosh Municipal Airport","Mc Intosh","base.us"
"partner_8D8","Lake Andes Municipal Airport","Lake Andes","base.us"
"partner_8D9","Howard Municipal Airport","Howard","base.us"
"partner_8FA0","Lake Gibson Seaplane Base","Lakeland","base.us"
"partner_8FA4","Samsula / Coe Field","","base.us"
"partner_8FD1","Buckner Airport","Mc Alpin","base.us"
"partner_8FD2","The Flying Horseman Airport","Melrose","base.us"
"partner_8FD3","Blackwater Airfield","Munson","base.us"
"partner_8FD4","Wuesthoff Hospital Emergency Heliport","Rockledge","base.us"
"partner_8FD5","Lykes Brighton Airport","Okeechobee","base.us"
"partner_8FD7","Lucerne Medical Center Heliport","Orlando","base.us"
"partner_8FD8","Bayflite One Heliport","Odessa","base.us"
"partner_8FD9","Colony Heliport","La Belle","base.us"
"partner_8FL0","Hutson Airfield","Hastings","base.us"
"partner_8FL1","Mc Donald's Field","Arcadia","base.us"
"partner_8FL2","Kiever Airport","Belleview","base.us"
"partner_8FL3","Back Achers Airport","Belleview","base.us"
"partner_8FL4","Bay Medical Center Heliport","Panama City","base.us"
"partner_8FL5","Dancing Oaks Heliport","Bartow","base.us"
"partner_8FL6","George T Mc Cutchan Airport","Harold","base.us"
"partner_8FL7","Capra Farms Heliport","Gainesville","base.us"
"partner_8FL8","Jacksonville Police Heliport","Jacksonville","base.us"
"partner_8FL9","Burnt Store Road Heliport","Punta Gorda","base.us"
"partner_8G3","Giermek Executive Airport","Olean","base.us"
"partner_8G8","Koons Airport","Salem","base.us"
"partner_8GA0","Pinetree Heliport","Cumming","base.us"
"partner_8GA1","Gum Creek Airport","Roopville","base.us"
"partner_8GA2","Dwight David Eisenhower Army Medical Ctr Heliport","Augusta","base.us"
"partner_8GA3","Leesburg Spraying Airport","Leesburg","base.us"
"partner_8GA4","Doctors Hospital Heliport","Augusta","base.us"
"partner_8GA5","Marion Hospital Heliport","Buena Vista","base.us"
"partner_8GA6","S & S Landing Strip","Griffin","base.us"
"partner_8GA7","Etowah Bend Gliderport","Kingston","base.us"
"partner_8GA8","Falcons Aerie Airport","Carrollton","base.us"
"partner_8GA9","Brook Bridge Aerodrome","Vaughn","base.us"
"partner_8GE8","Northside Hospital-Cherokee Heliport","Canton","base.us"
"partner_8I1","Robinson Airport","Vevay","base.us"
"partner_8I3","Glenndale Airport","Kokomo","base.us"
"partner_8IA0","Unity Healthcare Heliport","Muscatine","base.us"
"partner_8IA1","Hegg Memorial Hospital Heliport","Rock Valley","base.us"
"partner_8IA2","Port Paradise Farms Airport","Winfield","base.us"
"partner_8IA9","Shields Airport","Red Oak","base.us"
"partner_8ID8","Lewis And Clark Airstrip","Salmon","base.us"
"partner_8II0","Allen and Gloss Airport","Bennington","base.us"
"partner_8II1","Careferre Acres Airport","Jasonville","base.us"
"partner_8II2","Norris Field","Liberty","base.us"
"partner_8II3","Thrust Industries Airport","Haubstadt","base.us"
"partner_8II4","Helton Heliport","Hazelwood","base.us"
"partner_8II5","Holt Field","Hoagland","base.us"
"partner_8II6","Rolls Royce Plant 5 Heliport","Indianapolis","base.us"
"partner_8II7","Allison Plant 8 Heliport","Indianapolis","base.us"
"partner_8II8","Allison Plant 3 Heliport","Indianapolis","base.us"
"partner_8II9","Summe Farm Heliport","Zionsville","base.us"
"partner_8IL0","Adkins RLA Restricted Landing Area","Harvard","base.us"
"partner_8IL1","Twin Gardens Airport","Harvard","base.us"
"partner_8IL2","Kirkpatrick Airport","Harvard","base.us"
"partner_8IL3","Butler Hill RLA Restricted Landing Area","West Brooklyn","base.us"
"partner_8IL4","Mercy Harvard Hospital Heliport","Harvard","base.us"
"partner_8IL5","O'Connor Field","Pecatonica","base.us"
"partner_8IL6","Robertson's Roost Airport","Edgewood","base.us"
"partner_8IL7","Dutch Creek Seaplane Base","Mc Henry","base.us"
"partner_8IL8","Advocate South Suburban Hospital Heliport","Hazel Crest","base.us"
"partner_8IL9","Little Sister Seaplane Base","Hennepin","base.us"
"partner_8IN1","Clarian Arnett Heliport","Lafayette","base.us"
"partner_8IN2","Robinson Field","Greenwood","base.us"
"partner_8IN4","Hancock Memorial Hospital Heliport","Greenfield","base.us"
"partner_8IN5","Portage Community Hospital Heliport","Portage","base.us"
"partner_8IN6","Parkview Noble Hospital Heliport","Kendallville","base.us"
"partner_8IN7","Brush Creek Airport","Butlerville","base.us"
"partner_8IN8","Bremen Community Hospital Heliport","Bremen","base.us"
"partner_8IN9","Marcidale Airport","Amo","base.us"
"partner_8IS0","St Joseph's Hospital - Breese Heliport","Breese","base.us"
"partner_8IS1","Nelson Airport","Carlinville","base.us"
"partner_8IS2","Kilsoquah Farm Airport","Roanoke","base.us"
"partner_8IS3","Dept of Corrections Heliport","Grafton","base.us"
"partner_8IS4","Hillsboro Area Hospital Heliport","Hillsboro","base.us"
"partner_8IS5","Raymond Classen Memorial Airport","Danforth","base.us"
"partner_8IS6","Decatur Memorial Hospital Heliport","Decatur","base.us"
"partner_8IS8","Vista Surgery Center Heliport","Lindenhurst","base.us"
"partner_8IS9","Anderson Hospital Heliport","Maryville","base.us"
"partner_8K0","Bucklin Airport","Bucklin","base.us"
"partner_8K4","St Mary's Airpark","St. Mary's","base.us"
"partner_8K5","Yates Center Airport","Yates Center","base.us"
"partner_8K7","Paul Windle Municipal Airport","Greensburg","base.us"
"partner_8K8","Cimarron Municipal Airport","Cimarron","base.us"
"partner_8K9","Murphys Pullout Seaplane Base","Ketchikan","base.us"
"partner_8KA","Tatitna Airport","Tatitna","base.us"
"partner_8KS0","Morgan Farms Airport","Ulysses","base.us"
"partner_8KS1","Neu Field","Basehor","base.us"
"partner_8KS2","King Ranch Airport","Hamilton","base.us"
"partner_8KS3","Davis Airfield","Hiawatha","base.us"
"partner_8KS4","Rans Airport","Hays","base.us"
"partner_8KS5","Blue Sky Airport","Parsons","base.us"
"partner_8KS6","Wesley Medical Center Heliport","Wichita","base.us"
"partner_8KS7","Pine Sod Ranch Airport","Stilwell","base.us"
"partner_8KS8","Prairie Cottage Airport","Chapman","base.us"
"partner_8KS9","The Wilderness Airport","Williamsburg","base.us"
"partner_8KT1","Papa John's Headquarters Heliport","Louisville","base.us"
"partner_8KT8","Cherry Hill Airport","Pleasureville","base.us"
"partner_8KY0","Alberta Ultralightport","Alberta","base.us"
"partner_8KY3","Battle Field","Perryville","base.us"
"partner_8KY6","Caintuckee Airport","Independence","base.us"
"partner_8LA0","Transco Schriever Heliport","Thibodaux","base.us"
"partner_8LA1","Chevron USA Inc. Heliport","Venice","base.us"
"partner_8LA2","Louisiana State Police Headquarters Heliport","Baton Rouge","base.us"
"partner_8LA3","Shell Central Facilities E Bay Block 24 Heliport","Venice","base.us"
"partner_8LA4","Conoco Inc. Venice Heliport","Venice","base.us"
"partner_8LA5","Chevron Southpass Tank Battery W-2 Heliport","Venice","base.us"
"partner_8LA6","Dgs Heliport","Venice","base.us"
"partner_8LA7","Southern Natural Gas Company Heliport","Verret","base.us"
"partner_8LA8","Galvez-Lake Vfd Heliport","Gonzales","base.us"
"partner_8LA9","Koll Airport","Welsh","base.us"
"partner_8LL0","Nance Airport","Old Ripley","base.us"
"partner_8LL1","Hunter Airport","Woodstock","base.us"
"partner_8LL2","Eckberg Airport","Wyanet","base.us"
"partner_8LL3","Hundley Airport","Rochester","base.us"
"partner_8LL4","Richland Memorial Hospital Heliport","Olney","base.us"
"partner_8LL5","Horizon Health Heliport","Paris","base.us"
"partner_8LL6","State Highway Paris Heliport","Paris","base.us"
"partner_8LL7","Donald A. Hamilton Airport","Pawnee","base.us"
"partner_8LL8","Miners Memorial Health Center Heliport","West Frankfort","base.us"
"partner_8M2","Sally Wofford Airport","Weiner","base.us"
"partner_8M6","Mc Ville Municipal Airport","Mc Ville","base.us"
"partner_8M7","Tradewater Airport","Dawson Springs","base.us"
"partner_8MA4","Crow Island Airport (Pvt)","Stow","base.us"
"partner_8MD0","Suzie Field","Woodbine","base.us"
"partner_8MD1","Rite Aid Distribution Center Heliport","Aberdeen","base.us"
"partner_8MD2","Montebello Filtration Plant Heliport","Baltimore","base.us"
"partner_8MD3","Sinai Ii Heliport","Baltimore","base.us"
"partner_8MD4","Spiering Airport","Greensboro","base.us"
"partner_8MD5","Harrison Farm Airport","Libertytown","base.us"
"partner_8MD6","Burgess Field","Riverside","base.us"
"partner_8MD7","Deerfield Airport","Leonardtown","base.us"
"partner_8MI0","Trowbridge Farms Airport","South Haven","base.us"
"partner_8MI1","B & G Heliport","Grand Rapids","base.us"
"partner_8MI2","Acme Heliport","Centerline","base.us"
"partner_8MI3","Mattawan Airpark","Mattawan","base.us"
